date_clean,state,positive,negative,death,recovered,positiveIncrease,negativeIncrease,deathIncrease,totalTestResults,totalTestResultsIncrease,hospitalizedCurrently,hospitalizedCumulative,hospitalizedIncrease,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative
2020-07-30,KS,26870.0,258079.0,349.0,1149.0,0,0,0,284949.0,0,393.0,1700.0,0,83.0,483.0,29.0,174.0
2020-07-30,KY,29386.0,549920.0,731.0,7590.0,659,10306,7,577636.0,10849,587.0,3304.0,23,110.0,1133.0,,
2020-07-30,LA,114481.0,1202909.0,3925.0,74246.0,1708,20551,42,1317390.0,22259,1524.0,,0,,,205.0,
2020-07-30,MA,117098.0,1052054.0,8595.0,97595.0,414,11920,15,1580970.0,22921,367.0,11893.0,17,55.0,,29.0,
2020-07-30,MD,87177.0,806788.0,3488.0,5592.0,892,14114,10,1180591.0,25689,585.0,12500.0,52,139.0,,,
2020-07-30,ME,3888.0,160919.0,122.0,3345.0,22,2708,1,164807.0,2730,11.0,386.0,1,8.0,,3.0,
2020-07-30,MI,89781.0,1723397.0,6443.0,57502.0,807,19138,21,1813178.0,19945,727.0,,0,238.0,,153.0,
2020-07-30,MN,53692.0,954190.0,1634.0,46965.0,745,14046,5,1007882.0,14791,298.0,5112.0,35,141.0,1490.0,,
2020-07-30,MO,48834.0,626299.0,1233.0,,2084,12150,13,877684.0,21248,813.0,,0,,,111.0,
2020-07-30,MP,42.0,11719.0,2.0,29.0,2,0,0,11761.0,2,,4.0,0,,,,
2020-07-30,MS,57579.0,392302.0,1611.0,35071.0,1775,4802,48,449881.0,6577,1245.0,4213.0,61,296.0,,177.0,
2020-07-30,MT,3814.0,164802.0,55.0,2240.0,138,3123,1,168616.0,3261,69.0,221.0,10,,,,
2020-07-30,NC,120194.0,1604730.0,1903.0,92302.0,2344,31146,38,1724924.0,33490,1239.0,,0,358.0,,,
2020-07-30,ND,6294.0,145560.0,95.0,5181.0,73,704,3,296478.0,3864,43.0,356.0,5,,,,
2020-07-30,NE,25422.0,241471.0,324.0,18802.0,265,2595,3,341533.0,3523,137.0,1610.0,4,,,,
2020-07-30,NH,6513.0,150884.0,411.0,5710.0,13,1301,2,231494.0,3142,22.0,690.0,0,,205.0,,
2020-07-30,NJ,180970.0,1878594.0,15708.0,32423.0,204,16678,11,2059564.0,16882,759.0,21565.0,244,123.0,,51.0,
2020-07-30,NM,20136.0,524475.0,632.0,7817.0,345,7413,6,544611.0,7758,158.0,2643.0,29,,,,
2020-07-30,NV,46824.0,416821.0,801.0,1085.0,1018,5242,21,634438.0,8595,1145.0,,0,327.0,,187.0,
2020-07-30,NY,414370.0,5405998.0,25145.0,72973.0,777,72769,13,5820368.0,73546,586.0,89995.0,0,142.0,,72.0,
2020-07-30,OH,89626.0,1356846.0,3442.0,64311.0,1733,23902,20,1446472.0,25635,1049.0,10678.0,125,319.0,2534.0,184.0,
2020-07-30,OK,35740.0,579276.0,536.0,28411.0,1117,7386,13,615016.0,8503,647.0,3104.0,63,244.0,,,
2020-07-30,OR,18131.0,380508.0,316.0,3835.0,410,4074,5,398639.0,4484,229.0,1587.0,19,66.0,,30.0,
2020-07-30,PA,111078.0,1088859.0,7176.0,83308.0,860,14996,14,1199937.0,15856,756.0,,0,,,109.0,
2020-07-30,PR,5920.0,305972.0,214.0,,220,0,3,311892.0,220,504.0,,0,63.0,,40.0,
2020-07-30,RI,18950.0,185569.0,1007.0,1813.0,150,1904,0,360095.0,4899,77.0,2202.0,7,13.0,,5.0,
2020-07-30,SC,87572.0,603819.0,1667.0,32859.0,1726,8675,52,691391.0,10401,1563.0,5117.0,0,389.0,,245.0,
2020-07-30,SD,8685.0,101660.0,129.0,7690.0,44,587,0,110345.0,631,44.0,815.0,5,,,,
2020-07-30,TN,102871.0,1377941.0,1033.0,64234.0,2049,22524,13,1480812.0,24573,1493.0,4572.0,90,,,,
2020-07-30,TX,412107.0,3197367.0,6274.0,260542.0,8800,61306,84,3609474.0,70106,9296.0,,0,3087.0,,,
2020-07-30,UT,39696.0,486084.0,300.0,27261.0,502,4524,8,633980.0,7269,238.0,2346.0,22,87.0,610.0,,249.0
2020-07-30,VA,88904.0,1006069.0,2141.0,11728.0,911,17306,16,1091615.0,18152,1357.0,13085.0,85,284.0,,147.0,
2020-07-30,VI,385.0,8419.0,8.0,296.0,0,0,0,8804.0,0,,,0,,,,
2020-07-30,VT,1407.0,91877.0,57.0,1207.0,1,822,1,117054.0,1215,18.0,,0,,,,
2020-07-30,WA,59263.0,1022223.0,1555.0,,733,13855,7,1081486.0,14588,399.0,5476.0,2,,,57.0,
2020-07-30,WI,56079.0,867602.0,926.0,41319.0,1091,16211,8,1226990.0,24201,341.0,4590.0,51,111.0,893.0,,
2020-07-30,WV,6422.0,271059.0,115.0,4703.0,96,3258,3,277481.0,3354,102.0,,0,40.0,,19.0,
2020-07-30,WY,2686.0,49955.0,26.0,2065.0,58,571,0,52641.0,629,18.0,166.0,1,,,,
2020-07-29,AK,3442.0,220222.0,22.0,854.0,92,9697,0,223664.0,9789,45.0,,0,,,3.0,
2020-07-29,AL,83782.0,584493.0,1538.0,32510.0,1416,1460,47,666065.0,2723,1605.0,9893.0,0,,1109.0,,595.0
2020-07-29,AR,40968.0,454637.0,434.0,33938.0,787,4912,6,495605.0,5699,508.0,2747.0,61,,,108.0,387.0
2020-07-29,AS,0.0,1037.0,0.0,,0,0,0,1037.0,0,,,0,,,,
2020-07-29,AZ,168273.0,733156.0,3454.0,21994.0,2339,8159,46,901429.0,10498,2424.0,10060.0,666,800.0,,561.0,
2020-07-29,CA,475305.0,7042161.0,8715.0,,8755,90845,197,7517466.0,99600,8439.0,,0,2209.0,,,
2020-07-29,CO,45314.0,466863.0,1679.0,5243.0,749,10998,11,656305.0,17337,353.0,6319.0,48,,,,
2020-07-29,CT,49540.0,716236.0,4425.0,8516.0,463,12625,2,765776.0,13088,53.0,10712.0,0,,,,
2020-07-29,DC,11999.0,168050.0,584.0,9723.0,54,1973,1,180049.0,2027,83.0,,0,17.0,,8.0,
2020-07-29,DE,14602.0,162414.0,581.0,8108.0,126,2267,1,244364.0,3096,68.0,,0,15.0,,,
2020-07-29,FL,444622.0,3075342.0,6457.0,,9320,37020,217,4331458.0,74521,8720.0,25867.0,587,,,,
2020-07-29,GA,178323.0,1334141.0,3642.0,,3271,21867,79,1540024.0,26141,3188.0,17964.0,420,,3301.0,,
2020-07-29,GU,351.0,20978.0,5.0,297.0,2,535,0,21329.0,537,4.0,,0,2.0,,,
2020-07-29,HI,1757.0,115802.0,26.0,1205.0,46,1126,0,144156.0,1031,47.0,167.0,2,,,,
2020-07-29,IA,43277.0,419435.0,846.0,31246.0,500,4777,7,462712.0,5277,246.0,,0,76.0,,32.0,
2020-07-29,ID,19222.0,153820.0,160.0,6203.0,528,1797,8,171892.0,2304,209.0,783.0,33,40.0,232.0,,
2020-07-29,IL,176366.0,2433528.0,7654.0,,1393,36794,16,2609894.0,38187,1491.0,,0,355.0,,152.0,
2020-07-29,IN,64299.0,659939.0,2932.0,45058.0,621,6808,8,963913.0,17840,837.0,8587.0,82,279.0,1796.0,69.0,
2020-07-29,KS,26870.0,258079.0,349.0,1149.0,698,5315,14,284949.0,6013,393.0,1700.0,56,83.0,483.0,29.0,174.0
2020-07-29,KY,28727.0,539614.0,724.0,7495.0,601,10027,5,566787.0,10544,571.0,3281.0,2,112.0,1133.0,,
2020-07-29,LA,112773.0,1182358.0,3883.0,74246.0,1735,17092,71,1295131.0,18827,1544.0,,0,,,221.0,
2020-07-29,MA,116684.0,1040134.0,8580.0,97595.0,502,15200,29,1558049.0,22042,390.0,11876.0,21,62.0,,23.0,
2020-07-29,MD,86285.0,792674.0,3478.0,5592.0,761,9942,20,1154902.0,15747,571.0,12448.0,59,145.0,,,
2020-07-29,ME,3866.0,158211.0,121.0,3336.0,28,2949,0,162077.0,2977,11.0,385.0,1,8.0,,5.0,
2020-07-29,MI,88974.0,1704259.0,6422.0,57502.0,1016,64335,1,1793233.0,65351,670.0,,0,195.0,,135.0,
2020-07-29,MN,52947.0,940144.0,1629.0,46636.0,666,12437,9,993091.0,13103,310.0,5077.0,49,143.0,1484.0,,
2020-07-29,MO,46750.0,614149.0,1220.0,,1927,6048,7,856436.0,9779,797.0,,0,,,112.0,
2020-07-29,MP,40.0,11719.0,2.0,29.0,0,0,0,11759.0,0,,4.0,0,,,,
2020-07-29,MS,55804.0,387500.0,1563.0,35071.0,1505,8666,20,443304.0,10171,1211.0,4152.0,49,296.0,,178.0,
2020-07-29,MT,3676.0,161679.0,54.0,2212.0,201,3746,3,165355.0,3947,59.0,211.0,6,,,,
2020-07-29,NC,117850.0,1573584.0,1865.0,92302.0,1763,26131,45,1691434.0,27894,1291.0,,0,361.0,,,
2020-07-29,ND,6221.0,144856.0,92.0,5087.0,89,951,0,292614.0,3299,39.0,351.0,8,,,,
2020-07-29,NE,25157.0,238876.0,321.0,18702.0,258,2672,4,338010.0,5561,122.0,1606.0,19,,,,
2020-07-29,NH,6500.0,149583.0,409.0,5688.0,0,0,0,228352.0,2697,21.0,690.0,0,,202.0,,
2020-07-29,NJ,180766.0,1861916.0,15697.0,32365.0,471,57907,18,2042682.0,58378,761.0,21321.0,0,116.0,,49.0,
2020-07-29,NM,19791.0,517062.0,626.0,7657.0,289,7674,7,536853.0,7963,160.0,2614.0,24,,,,
2020-07-29,NV,45806.0,411579.0,780.0,1061.0,870,5629,21,625843.0,8756,1110.0,,0,325.0,,190.0,
2020-07-29,NY,413593.0,5333229.0,25132.0,72900.0,715,61561,6,5746822.0,62276,619.0,89995.0,0,154.0,,76.0,
2020-07-29,OH,87893.0,1332944.0,3422.0,62695.0,1396,20708,40,1420837.0,22104,1100.0,10553.0,128,348.0,2513.0,179.0,
2020-07-29,OK,34623.0,571890.0,523.0,27386.0,848,16539,14,606513.0,17387,663.0,3041.0,54,228.0,,,
2020-07-29,OR,17721.0,376434.0,311.0,3736.0,305,6194,8,394155.0,6499,235.0,1568.0,31,62.0,,32.0,
2020-07-29,PA,110218.0,1073863.0,7162.0,82663.0,834,14087,16,1184081.0,14921,756.0,,0,,,109.0,
2020-07-29,PR,5700.0,305972.0,211.0,,115,0,2,311672.0,115,495.0,,0,66.0,,37.0,
2020-07-29,RI,18800.0,183665.0,1007.0,1810.0,75,1430,2,355196.0,3724,74.0,2195.0,13,12.0,,6.0,
2020-07-29,SC,85846.0,595144.0,1615.0,32859.0,1737,8923,50,680990.0,10660,1596.0,5117.0,0,404.0,,242.0,
2020-07-29,SD,8641.0,101073.0,129.0,7609.0,149,2074,6,109714.0,2223,46.0,810.0,2,,,,
2020-07-29,TN,100822.0,1355417.0,1020.0,62129.0,1778,17950,42,1456239.0,19728,1417.0,4482.0,202,,,,
2020-07-29,TX,403307.0,3136061.0,6190.0,251346.0,9042,53400,313,3539368.0,62442,9595.0,,0,3136.0,,,
2020-07-29,UT,39194.0,481560.0,292.0,26643.0,339,4858,6,626711.0,7075,232.0,2324.0,29,88.0,605.0,,244.0
2020-07-29,VA,87993.0,988763.0,2125.0,11650.0,999,16347,30,1073463.0,17315,1350.0,13000.0,156,276.0,,155.0,
2020-07-29,VI,385.0,8419.0,8.0,296.0,10,124,1,8804.0,134,,,0,,,,
2020-07-29,VT,1406.0,91055.0,56.0,1199.0,1,599,0,115839.0,845,18.0,,0,,,,
2020-07-29,WA,58530.0,1008368.0,1548.0,,875,14401,30,1066898.0,15276,407.0,5474.0,77,,,48.0,
2020-07-29,WI,54988.0,851391.0,918.0,40416.0,924,13824,5,1202789.0,21024,271.0,4539.0,46,86.0,886.0,,
2020-07-29,WV,6326.0,267801.0,112.0,4589.0,153,4130,1,274127.0,4283,98.0,,0,40.0,,13.0,
2020-07-29,WY,2628.0,49384.0,26.0,2022.0,39,1193,0,52012.0,1232,16.0,165.0,3,,,,
2020-07-28,AK,3350.0,210525.0,22.0,836.0,144,6363,1,213875.0,6611,44.0,,0,,,4.0,
2020-07-28,AL,82366.0,583033.0,1491.0,32510.0,1251,6189,0,663342.0,7369,1598.0,9893.0,199,,1094.0,,584.0
2020-07-28,AR,40181.0,449725.0,428.0,33188.0,734,4281,20,489906.0,5015,501.0,2686.0,62,,,110.0,377.0
2020-07-28,AS,0.0,1037.0,0.0,,0,0,0,1037.0,0,,,0,,,,
2020-07-28,AZ,165934.0,724997.0,3408.0,21626.0,2107,10491,104,890931.0,12598,2564.0,9394.0,1643,814.0,,574.0,
2020-07-28,CA,466550.0,6951316.0,8518.0,,6000,115288,73,7417866.0,121288,8317.0,,0,2198.0,,,
2020-07-28,CO,44565.0,455865.0,1668.0,5212.0,229,2413,7,638968.0,3393,359.0,6271.0,3,,,,
2020-07-28,CT,49077.0,703611.0,4423.0,8516.0,94,7543,5,752688.0,7637,54.0,10712.0,0,,,,
2020-07-28,DC,11945.0,166077.0,583.0,9664.0,87,3787,1,178022.0,3874,106.0,,0,20.0,,9.0,
2020-07-28,DE,14476.0,160147.0,580.0,8076.0,70,1494,1,241268.0,3688,62.0,,0,14.0,,,
2020-07-28,FL,435302.0,3038322.0,6240.0,,9138,39572,191,4256937.0,76414,8992.0,25280.0,590,,,,
2020-07-28,GA,175052.0,1312274.0,3563.0,,4209,30154,54,1513883.0,34855,3157.0,17544.0,406,,3236.0,,
2020-07-28,GU,349.0,20443.0,5.0,291.0,3,308,0,20792.0,311,5.0,,0,2.0,,,
2020-07-28,HI,1711.0,114676.0,26.0,1191.0,28,2244,0,143125.0,1234,39.0,165.0,2,,,,
2020-07-28,IA,42777.0,414658.0,839.0,30623.0,223,2367,6,457435.0,2590,253.0,,0,75.0,,31.0,
2020-07-28,ID,18694.0,152023.0,152.0,5964.0,517,2206,6,169588.0,2685,209.0,750.0,9,40.0,224.0,,
2020-07-28,IL,174973.0,2396734.0,7638.0,,1076,27255,30,2571707.0,28331,1383.0,,0,329.0,,128.0,
2020-07-28,IN,63678.0,653131.0,2924.0,44548.0,771,8247,18,946073.0,18320,907.0,8505.0,61,304.0,1772.0,69.0,
2020-07-28,KS,26172.0,252764.0,335.0,1108.0,0,0,0,278936.0,0,212.0,1644.0,0,58.0,465.0,24.0,171.0
2020-07-28,KY,28126.0,529587.0,719.0,7470.0,525,9738,10,556243.0,10185,584.0,3279.0,3,115.0,1132.0,,
2020-07-28,LA,111038.0,1165266.0,3812.0,61456.0,1121,15161,26,1276304.0,16282,1583.0,,0,,,214.0,
2020-07-28,MA,116182.0,1024934.0,8551.0,96452.0,256,9703,15,1536007.0,25590,364.0,11855.0,22,54.0,,27.0,
2020-07-28,MD,85524.0,782732.0,3458.0,5592.0,648,12090,11,1139155.0,23944,544.0,12389.0,50,150.0,,,
2020-07-28,ME,3838.0,155262.0,121.0,3319.0,6,1653,2,159100.0,1659,12.0,384.0,1,7.0,,2.0,
2020-07-28,MI,87958.0,1639924.0,6421.0,57502.0,785,26608,16,1727882.0,27393,670.0,,0,195.0,,135.0,
2020-07-28,MN,52281.0,927707.0,1620.0,45987.0,478,8784,4,979988.0,9262,294.0,5028.0,67,138.0,1474.0,,
2020-07-28,MO,44823.0,608101.0,1213.0,,1773,9247,12,846657.0,16643,797.0,,0,,,112.0,
2020-07-28,MP,40.0,11719.0,2.0,29.0,0,0,0,11759.0,0,,4.0,0,,,,
2020-07-28,MS,54299.0,378834.0,1543.0,35071.0,1342,4194,42,433133.0,5536,1184.0,4103.0,71,288.0,,169.0,
2020-07-28,MT,3475.0,157933.0,51.0,2104.0,94,2659,4,161408.0,2753,62.0,205.0,4,,,,
2020-07-28,NC,116087.0,1547453.0,1820.0,92302.0,1749,26315,30,1663540.0,28064,1244.0,,0,364.0,,,
2020-07-28,ND,6132.0,143905.0,92.0,4957.0,151,1525,1,289315.0,4001,35.0,343.0,6,,,,
2020-07-28,NE,24899.0,236204.0,317.0,18520.0,281,1995,1,332449.0,3029,117.0,1587.0,17,,,,
2020-07-28,NH,6500.0,149583.0,409.0,5688.0,64,2410,0,225655.0,2964,21.0,690.0,2,,202.0,,
2020-07-28,NJ,180295.0,1804009.0,15679.0,32313.0,483,-20,22,1984304.0,463,718.0,21321.0,0,112.0,,50.0,
2020-07-28,NM,19502.0,509388.0,619.0,7459.0,460,7712,5,528890.0,8172,159.0,2590.0,30,,,,
2020-07-28,NV,44936.0,405950.0,759.0,1054.0,1105,5102,20,617087.0,8949,1147.0,,0,319.0,,191.0,
2020-07-28,NY,412878.0,5271668.0,25126.0,72813.0,534,56863,9,5684546.0,57397,648.0,89995.0,0,152.0,,81.0,
2020-07-28,OH,86497.0,1312236.0,3382.0,61056.0,1320,53315,38,1398733.0,54635,1144.0,10425.0,140,363.0,2488.0,176.0,
2020-07-28,OK,33775.0,555351.0,509.0,26363.0,1089,19723,13,589126.0,20812,596.0,2987.0,115,207.0,,,
2020-07-28,OR,17416.0,370240.0,303.0,3736.0,328,4762,14,387656.0,5090,230.0,1537.0,23,58.0,,31.0,
2020-07-28,PA,109384.0,1059776.0,7146.0,82038.0,1120,17352,24,1169160.0,18472,716.0,,0,,,98.0,
2020-07-28,PR,5585.0,305972.0,209.0,,169,0,8,311557.0,169,469.0,,0,66.0,,37.0,
2020-07-28,RI,18725.0,182235.0,1005.0,1803.0,210,4132,1,351472.0,4037,68.0,2182.0,8,10.0,,7.0,
2020-07-28,SC,84109.0,586221.0,1565.0,32859.0,1692,9737,59,670330.0,11429,1575.0,5117.0,290,401.0,,256.0,
2020-07-28,SD,8492.0,98999.0,123.0,7474.0,48,616,0,107491.0,664,49.0,808.0,2,,,,
2020-07-28,TN,99044.0,1337467.0,978.0,57239.0,2555,22504,0,1436511.0,25059,1420.0,4280.0,0,,,,
2020-07-28,TX,394265.0,3082661.0,5877.0,244449.0,8342,39702,164,3476926.0,48044,9593.0,,0,3136.0,,,
2020-07-28,UT,38855.0,476702.0,286.0,25905.0,446,4539,5,619636.0,6631,233.0,2295.0,42,90.0,592.0,,240.0
2020-07-28,VA,86994.0,972416.0,2095.0,11550.0,922,19277,13,1056148.0,20138,1294.0,12844.0,704,261.0,,153.0,
2020-07-28,VI,375.0,8295.0,7.0,292.0,11,262,0,8670.0,273,,,0,,,,
2020-07-28,VT,1405.0,90456.0,56.0,1194.0,3,1241,0,114994.0,1210,18.0,,0,,,,
2020-07-28,WA,57655.0,993967.0,1518.0,,909,15194,17,1051622.0,16103,386.0,5397.0,23,,,49.0,
2020-07-28,WI,54064.0,837567.0,913.0,39513.0,783,13662,13,1181765.0,12190,246.0,4493.0,73,86.0,880.0,,
2020-07-28,WV,6173.0,263671.0,111.0,4481.0,119,3692,5,269844.0,3811,94.0,,0,37.0,,15.0,
2020-07-28,WY,2589.0,48191.0,26.0,1970.0,69,2368,1,50780.0,2437,15.0,162.0,4,,,,
2020-07-27,AK,3206.0,204162.0,21.0,817.0,104,0,1,207264.0,0,38.0,,0,,,3.0,
2020-07-27,AL,81115.0,576844.0,1491.0,32510.0,1821,6452,18,655973.0,8230,1473.0,9694.0,537,,1081.0,,577.0
2020-07-27,AR,39447.0,445444.0,408.0,32365.0,824,6800,7,484891.0,7624,489.0,2624.0,82,,,110.0,369.0
2020-07-27,AS,0.0,1037.0,0.0,,0,0,0,1037.0,0,,,0,,,,
2020-07-27,AZ,163827.0,714506.0,3304.0,21321.0,1813,9417,-1,878333.0,11230,2626.0,7751.0,45,820.0,,567.0,
2020-07-27,CA,460550.0,6836028.0,8445.0,,6891,121548,29,7296578.0,128439,8820.0,,0,2284.0,,,
2020-07-27,CO,44336.0,453452.0,1661.0,5182.0,547,6845,0,635575.0,11224,365.0,6268.0,7,,,,
2020-07-27,CT,48983.0,696068.0,4418.0,8516.0,207,31772,5,745051.0,31979,59.0,10712.0,0,,,,
2020-07-27,DC,11858.0,162290.0,582.0,9639.0,78,2472,1,174148.0,2550,102.0,,0,20.0,,8.0,
2020-07-27,DE,14406.0,158653.0,579.0,8035.0,116,2950,0,237580.0,2967,63.0,,0,18.0,,,
2020-07-27,FL,426164.0,2998750.0,6049.0,,8804,36102,77,4180523.0,75332,9098.0,24690.0,269,,,,
2020-07-27,GA,170843.0,1282120.0,3509.0,,2890,21128,11,1479028.0,23968,3181.0,17138.0,47,,3172.0,,
2020-07-27,GU,346.0,20135.0,5.0,291.0,9,440,0,20481.0,449,4.0,,0,,,,
2020-07-27,HI,1683.0,112432.0,26.0,1179.0,63,0,0,141891.0,2541,26.0,163.0,2,,,,
2020-07-27,IA,42554.0,412291.0,833.0,29873.0,354,3892,6,454845.0,4246,241.0,,0,78.0,,32.0,
2020-07-27,ID,18177.0,149817.0,146.0,5731.0,350,1420,0,166903.0,1771,204.0,741.0,18,45.0,222.0,,
2020-07-27,IL,173897.0,2369479.0,7608.0,,1231,29336,18,2543376.0,30567,1417.0,,0,350.0,,124.0,
2020-07-27,IN,62907.0,644884.0,2906.0,44124.0,535,5945,3,927753.0,3593,835.0,8444.0,43,291.0,1767.0,66.0,
2020-07-27,KS,26172.0,252764.0,335.0,1108.0,1063,-94,9,278936.0,969,212.0,1644.0,48,58.0,465.0,24.0,171.0
2020-07-27,KY,27601.0,519849.0,709.0,7466.0,522,5030,9,546058.0,5849,609.0,3276.0,10,131.0,1129.0,,
2020-07-27,LA,109917.0,1150105.0,3786.0,61456.0,2343,24415,23,1260022.0,26758,1600.0,,0,,,208.0,
2020-07-27,MA,115926.0,1015231.0,8536.0,96452.0,289,10109,7,1510417.0,22023,350.0,11833.0,5,57.0,,28.0,
2020-07-27,MD,84876.0,770642.0,3447.0,5434.0,1128,15818,7,1115211.0,23395,536.0,12339.0,56,145.0,,,
2020-07-27,ME,3832.0,153609.0,119.0,3292.0,18,2105,0,157441.0,2123,13.0,383.0,2,8.0,,3.0,
2020-07-27,MI,87173.0,1613316.0,6405.0,57502.0,512,29233,5,1700489.0,29745,670.0,,0,195.0,,113.0,
2020-07-27,MN,51803.0,918923.0,1616.0,45198.0,650,12702,2,970726.0,13352,257.0,4961.0,41,126.0,1458.0,,
2020-07-27,MO,43050.0,598854.0,1201.0,,1123,13830,4,830014.0,23261,1057.0,,0,,,159.0,
2020-07-27,MP,40.0,11719.0,2.0,29.0,0,419,0,11759.0,419,,4.0,0,,,,
2020-07-27,MS,52957.0,374640.0,1501.0,35071.0,653,3851,6,427597.0,4504,1179.0,4032.0,50,304.0,,166.0,
2020-07-27,MT,3381.0,155274.0,47.0,2090.0,39,6301,1,158655.0,6340,61.0,201.0,2,,,,
2020-07-27,NC,114338.0,1521138.0,1790.0,92302.0,1625,20466,5,1635476.0,22091,1169.0,,0,352.0,,,
2020-07-27,ND,5981.0,142380.0,91.0,4829.0,112,1777,0,285314.0,4241,43.0,337.0,4,,,,
2020-07-27,NE,24618.0,234209.0,316.0,18097.0,223,3140,0,329420.0,3841,109.0,1570.0,3,,,,
2020-07-27,NH,6436.0,147173.0,409.0,5438.0,0,0,0,222691.0,2375,20.0,688.0,0,,200.0,,
2020-07-27,NJ,179812.0,1804029.0,15657.0,32275.0,449,30103,18,1983841.0,30552,695.0,21321.0,7,128.0,,54.0,
2020-07-27,NM,19042.0,501676.0,614.0,7349.0,254,8039,7,520718.0,8293,144.0,2560.0,18,,,,
2020-07-27,NV,43831.0,400848.0,739.0,1019.0,997,4760,5,608138.0,2544,1112.0,,0,310.0,,184.0,
2020-07-27,NY,412344.0,5214805.0,25117.0,72766.0,608,56662,11,5627149.0,57270,642.0,89995.0,0,149.0,,84.0,
2020-07-27,OH,85177.0,1258921.0,3344.0,59413.0,1104,16563,37,1344098.0,17667,1110.0,10285.0,86,356.0,2466.0,164.0,
2020-07-27,OK,32686.0,535628.0,496.0,25252.0,1401,0,0,568314.0,1401,625.0,2872.0,37,225.0,,,
2020-07-27,OR,17088.0,365478.0,289.0,3684.0,330,3761,0,382566.0,4091,237.0,1514.0,40,58.0,,27.0,
2020-07-27,PA,108264.0,1042424.0,7122.0,81198.0,839,13648,4,1150688.0,14487,704.0,,0,,,98.0,
2020-07-27,PR,5416.0,305972.0,201.0,,180,0,0,311388.0,180,509.0,,0,66.0,,37.0,
2020-07-27,RI,18515.0,178103.0,1004.0,1792.0,291,6299,2,347435.0,3001,71.0,2174.0,28,8.0,,6.0,
2020-07-27,SC,82417.0,576484.0,1506.0,29378.0,1218,9870,15,658901.0,11088,1668.0,4827.0,0,,,263.0,
2020-07-27,SD,8444.0,98383.0,123.0,7404.0,49,-148,0,106827.0,-99,47.0,806.0,5,,,,
2020-07-27,TN,96489.0,1314963.0,978.0,57239.0,2553,26047,11,1411452.0,28600,1328.0,4280.0,36,,,,
2020-07-27,TX,385923.0,3042959.0,5713.0,229107.0,4267,54640,675,3428882.0,58907,10893.0,,0,3281.0,,,
2020-07-27,UT,38409.0,472163.0,281.0,25321.0,436,3717,7,613005.0,5629,225.0,2253.0,19,83.0,580.0,,239.0
2020-07-27,VA,86072.0,953139.0,2082.0,10940.0,1505,9466,4,1036010.0,10944,1200.0,12140.0,84,260.0,,140.0,
2020-07-27,VI,364.0,8033.0,7.0,250.0,3,42,0,8397.0,45,,,0,,,,
2020-07-27,VT,1402.0,89215.0,56.0,1190.0,2,806,0,113784.0,1143,13.0,,0,,,,
2020-07-27,WA,56746.0,978773.0,1501.0,,973,16323,7,1035519.0,17296,396.0,5374.0,33,,,42.0,
2020-07-27,WI,53281.0,823905.0,900.0,38633.0,601,6356,1,1169575.0,14956,250.0,4420.0,26,85.0,872.0,,
2020-07-27,WV,6054.0,259979.0,106.0,4332.0,94,4213,3,266033.0,4307,85.0,,0,37.0,,10.0,
2020-07-27,WY,2520.0,45823.0,25.0,1915.0,45,0,0,48343.0,45,17.0,158.0,0,,,,
2020-07-26,AK,3102.0,204162.0,20.0,817.0,234,1964,0,207264.0,2198,43.0,,0,,,4.0,
2020-07-26,AL,79294.0,570392.0,1473.0,32510.0,1164,6911,17,647743.0,7948,1512.0,9157.0,0,,1076.0,,573.0
2020-07-26,AR,38623.0,438644.0,401.0,31622.0,1374,14429,7,477267.0,15803,479.0,2542.0,181,,,105.0,358.0
2020-07-26,AS,0.0,1037.0,0.0,,0,0,0,1037.0,0,,,0,,,,
2020-07-26,AZ,162014.0,705089.0,3305.0,20978.0,1973,7521,19,867103.0,9494,2650.0,7706.0,79,837.0,,581.0,
2020-07-26,CA,453659.0,6714480.0,8416.0,,8259,112525,79,7168139.0,120784,8820.0,,0,2284.0,,,
2020-07-26,CO,43789.0,446607.0,1661.0,5158.0,809,9843,0,624351.0,16281,338.0,6261.0,34,,,,
2020-07-26,CT,48776.0,664296.0,4413.0,8516.0,0,0,0,713072.0,0,71.0,10712.0,0,,,,
2020-07-26,DC,11780.0,159818.0,581.0,9607.0,63,2526,0,171598.0,2589,85.0,,0,22.0,,9.0,
2020-07-26,DE,14290.0,155703.0,579.0,7996.0,115,2956,0,234613.0,2579,57.0,,0,9.0,,,
2020-07-26,FL,417360.0,2962648.0,5972.0,,9246,40782,78,4105191.0,81480,8951.0,24421.0,335,,,,
2020-07-26,GA,167953.0,1260992.0,3498.0,,2765,18340,3,1455060.0,23372,3079.0,17091.0,62,,3168.0,,
2020-07-26,GU,337.0,19695.0,5.0,244.0,0,0,0,20032.0,0,1.0,,0,,,,
2020-07-26,HI,1620.0,112432.0,26.0,1167.0,71,1191,0,139350.0,2247,29.0,161.0,5,,,,
2020-07-26,IA,42200.0,408399.0,827.0,29625.0,529,3807,1,450599.0,4336,226.0,,0,77.0,,29.0,
2020-07-26,ID,17827.0,148397.0,146.0,5483.0,563,2221,2,165132.0,2748,204.0,723.0,14,45.0,217.0,,
2020-07-26,IL,172666.0,2340143.0,7590.0,,1541,39303,1,2512809.0,40844,1394.0,,0,345.0,,119.0,
